timestamp,meter_id,meter_value,panel_value,panel_meter_diff
46903,meter,8814.13,2878.27,-5935.86
46904,meter,8814.19,2878.39,-5935.8
46905,meter,8814.25,2878.51,-5935.74
46906,meter,8814.32,2878.63,-5935.69
46907,meter,8814.38,2878.75,-5935.63
46908,meter,8814.44,2878.88,-5935.56
46909,meter,8814.5,2879.0,-5935.5
46910,meter,8814.56,2879.12,-5935.44
46911,meter,8814.62,2879.24,-5935.38
46912,meter,8814.68,2879.36,-5935.32
46913,meter,8814.74,2879.48,-5935.26
46914,meter,8814.8,2879.61,-5935.19
46915,meter,8814.86,2879.73,-5935.13
46916,meter,8814.92,2879.85,-5935.07
46917,meter,8814.99,2879.97,-5935.02
46918,meter,8815.05,2880.09,-5934.96
46919,meter,8815.11,2880.21,-5934.9
46920,meter,8815.17,2880.34,-5934.83
46921,meter,8815.23,2880.46,-5934.77
46922,meter,8815.29,2880.58,-5934.71
46923,meter,8815.35,2880.7,-5934.65
46924,meter,8815.41,2880.82,-5934.59
46925,meter,8815.47,2880.94,-5934.53
46926,meter,8815.53,2881.07,-5934.46
46927,meter,8815.59,2881.19,-5934.4
46928,meter,8815.65,2881.31,-5934.34
46929,meter,8815.71,2881.43,-5934.28
46930,meter,8815.78,2881.55,-5934.23
46931,meter,8815.84,2881.67,-5934.17
46932,meter,8815.9,2881.79,-5934.11
46933,meter,8815.96,2881.92,-5934.04
46934,meter,8816.02,2882.04,-5933.98
46935,meter,8816.08,2882.16,-5933.92
46936,meter,8816.14,2882.28,-5933.86
46937,meter,8816.2,2882.4,-5933.8
46938,meter,8816.26,2882.52,-5933.74
46939,meter,8816.32,2882.64,-5933.68
46940,meter,8816.38,2882.76,-5933.62
46941,meter,8816.44,2882.89,-5933.55
46942,meter,8816.5,2883.01,-5933.49
46943,meter,8816.56,2883.13,-5933.43
46944,meter,8816.62,2883.25,-5933.37
46945,meter,8816.68,2883.37,-5933.31
46946,meter,8816.75,2883.49,-5933.26
46947,meter,8816.81,2883.61,-5933.2
46948,meter,8816.87,2883.73,-5933.14
46949,meter,8816.93,2883.85,-5933.08
46950,meter,8816.99,2883.97,-5933.02
46951,meter,8817.05,2884.1,-5932.95
46952,meter,8817.11,2884.22,-5932.89
46953,meter,8817.17,2884.34,-5932.83
46954,meter,8817.23,2884.46,-5932.77
46955,meter,8817.29,2884.58,-5932.71
46956,meter,8817.35,2884.7,-5932.65
46957,meter,8817.41,2884.82,-5932.59
46958,meter,8817.47,2884.94,-5932.53
46959,meter,8817.53,2885.06,-5932.47
46960,meter,8817.59,2885.18,-5932.41
46961,meter,8817.65,2885.3,-5932.35
46962,meter,8817.71,2885.43,-5932.28
46963,meter,8817.77,2885.55,-5932.22
46964,meter,8817.83,2885.67,-5932.16
46965,meter,8817.89,2885.79,-5932.1
46966,meter,8817.95,2885.91,-5932.04
46967,meter,8818.01,2886.03,-5931.98
46968,meter,8818.07,2886.15,-5931.92
46969,meter,8818.14,2886.27,-5931.87
46970,meter,8818.2,2886.39,-5931.81
46971,meter,8818.26,2886.51,-5931.75
46972,meter,8818.32,2886.63,-5931.69
46973,meter,8818.38,2886.75,-5931.63
46974,meter,8818.44,2886.87,-5931.57
46975,meter,8818.5,2886.99,-5931.51
46976,meter,8818.56,2887.11,-5931.45
46977,meter,8818.62,2887.23,-5931.39
46978,meter,8818.68,2887.36,-5931.32
46979,meter,8818.74,2887.48,-5931.26
46980,meter,8818.8,2887.6,-5931.2
46981,meter,8818.86,2887.72,-5931.14
46982,meter,8818.92,2887.84,-5931.08
46983,meter,8818.98,2887.96,-5931.02
46984,meter,8819.04,2888.08,-5930.96
46985,meter,8819.1,2888.2,-5930.9
46986,meter,8819.16,2888.32,-5930.84
46987,meter,8819.22,2888.44,-5930.78
46988,meter,8819.28,2888.56,-5930.72
46989,meter,8819.34,2888.68,-5930.66
46990,meter,8819.4,2888.8,-5930.6
46991,meter,8819.46,2888.92,-5930.54
46992,meter,8819.52,2889.04,-5930.48
46993,meter,8819.58,2889.16,-5930.42
46994,meter,8819.64,2889.28,-5930.36
46995,meter,8819.7,2889.4,-5930.3
46996,meter,8819.76,2889.52,-5930.24
46997,meter,8819.82,2889.64,-5930.18
46998,meter,8819.88,2889.76,-5930.12
46999,meter,8819.94,2889.88,-5930.06
47000,meter,8820.0,2890.0,-5930.0
47001,meter,8820.06,2890.12,-5929.94
47002,meter,8820.12,2890.24,-5929.88
47003,meter,8820.18,2890.36,-5929.82
47004,meter,8820.24,2890.48,-5929.76
47005,meter,8820.3,2890.6,-5929.7
47006,meter,8820.36,2890.72,-5929.64
47007,meter,8820.42,2890.84,-5929.58
47008,meter,8820.48,2890.96,-5929.52
47009,meter,8820.54,2891.08,-5929.46
47010,meter,8820.6,2891.2,-5929.4
47011,meter,8820.66,2891.32,-5929.34
47012,meter,8820.72,2891.44,-5929.28
47013,meter,8820.78,2891.56,-5929.22
47014,meter,8820.84,2891.68,-5929.16
47015,meter,8820.9,2891.8,-5929.1
47016,meter,8820.96,2891.92,-5929.04
47017,meter,8821.02,2892.04,-5928.98
47018,meter,8821.08,2892.16,-5928.92
47019,meter,8821.14,2892.28,-5928.86
47020,meter,8821.2,2892.4,-5928.8
47021,meter,8821.26,2892.52,-5928.74
47022,meter,8821.32,2892.64,-5928.68
47023,meter,8821.38,2892.75,-5928.63
47024,meter,8821.44,2892.87,-5928.57
47025,meter,8821.5,2892.99,-5928.51
47026,meter,8821.56,2893.11,-5928.45
47027,meter,8821.62,2893.23,-5928.39
47028,meter,8821.68,2893.35,-5928.33
47029,meter,8821.74,2893.47,-5928.27
47030,meter,8821.8,2893.59,-5928.21
47031,meter,8821.86,2893.71,-5928.15
47032,meter,8821.91,2893.83,-5928.08
47033,meter,8821.97,2893.95,-5928.02
47034,meter,8822.03,2894.07,-5927.96
47035,meter,8822.09,2894.19,-5927.9
47036,meter,8822.15,2894.31,-5927.84
47037,meter,8822.21,2894.43,-5927.78
47038,meter,8822.27,2894.55,-5927.72
47039,meter,8822.33,2894.66,-5927.67
47040,meter,8822.39,2894.78,-5927.61
47041,meter,8822.45,2894.9,-5927.55
47042,meter,8822.51,2895.02,-5927.49
47043,meter,8822.57,2895.14,-5927.43
47044,meter,8822.63,2895.26,-5927.37
47045,meter,8822.69,2895.38,-5927.31
47046,meter,8822.75,2895.5,-5927.25
47047,meter,8822.81,2895.62,-5927.19
47048,meter,8822.87,2895.74,-5927.13
47049,meter,8822.93,2895.86,-5927.07
47050,meter,8822.99,2895.97,-5927.02
47051,meter,8823.05,2896.09,-5926.96
47052,meter,8823.11,2896.21,-5926.9
47053,meter,8823.17,2896.33,-5926.84
47054,meter,8823.23,2896.45,-5926.78
47055,meter,8823.28,2896.57,-5926.71
47056,meter,8823.34,2896.69,-5926.65
47057,meter,8823.4,2896.81,-5926.59
47058,meter,8823.46,2896.93,-5926.53
47059,meter,8823.52,2897.05,-5926.47
47060,meter,8823.58,2897.16,-5926.42
47061,meter,8823.64,2897.28,-5926.36
47062,meter,8823.7,2897.4,-5926.3
47063,meter,8823.76,2897.52,-5926.24
47064,meter,8823.82,2897.64,-5926.18
47065,meter,8823.88,2897.76,-5926.12
47066,meter,8823.94,2897.88,-5926.06
47067,meter,8824.0,2898.0,-5926.0
47068,meter,8824.06,2898.11,-5925.95
47069,meter,8824.12,2898.23,-5925.89
47070,meter,8824.18,2898.35,-5925.83
47071,meter,8824.23,2898.47,-5925.76
47072,meter,8824.29,2898.59,-5925.7
47073,meter,8824.35,2898.71,-5925.64
47074,meter,8824.41,2898.83,-5925.58
47075,meter,8824.47,2898.94,-5925.53
47076,meter,8824.53,2899.06,-5925.47
47077,meter,8824.59,2899.18,-5925.41
47078,meter,8824.65,2899.3,-5925.35
47079,meter,8824.71,2899.42,-5925.29
47080,meter,8824.77,2899.54,-5925.23
47081,meter,8824.83,2899.65,-5925.18
47082,meter,8824.89,2899.77,-5925.12
47083,meter,8824.95,2899.89,-5925.06
47084,meter,8825.0,2900.01,-5924.99
47085,meter,8825.06,2900.13,-5924.93
47086,meter,8825.12,2900.25,-5924.87
47087,meter,8825.18,2900.36,-5924.82
47088,meter,8825.24,2900.48,-5924.76
47089,meter,8825.3,2900.6,-5924.7
47090,meter,8825.36,2900.72,-5924.64
47091,meter,8825.42,2900.84,-5924.58
47092,meter,8825.48,2900.96,-5924.52
47093,meter,8825.54,2901.07,-5924.47
47094,meter,8825.6,2901.19,-5924.41
47095,meter,8825.65,2901.31,-5924.34
47096,meter,8825.71,2901.43,-5924.28
47097,meter,8825.77,2901.55,-5924.22
47098,meter,8825.83,2901.66,-5924.17
47099,meter,8825.89,2901.78,-5924.11
47100,meter,8825.95,2901.9,-5924.05
47101,meter,8826.01,2902.02,-5923.99
47102,meter,8826.07,2902.14,-5923.93
47103,meter,8826.13,2902.25,-5923.88
47104,meter,8826.19,2902.37,-5923.82
47105,meter,8826.24,2902.49,-5923.75
47106,meter,8826.3,2902.61,-5923.69
47107,meter,8826.36,2902.73,-5923.63
47108,meter,8826.42,2902.84,-5923.58
47109,meter,8826.48,2902.96,-5923.52
47110,meter,8826.54,2903.08,-5923.46
47111,meter,8826.6,2903.2,-5923.4
47112,meter,8826.66,2903.31,-5923.35
47113,meter,8826.72,2903.43,-5923.29
47114,meter,8826.78,2903.55,-5923.23
47115,meter,8826.83,2903.67,-5923.16
47116,meter,8826.89,2903.79,-5923.1
47117,meter,8826.95,2903.9,-5923.05
47118,meter,8827.01,2904.02,-5922.99
47119,meter,8827.07,2904.14,-5922.93
47120,meter,8827.13,2904.26,-5922.87
47121,meter,8827.19,2904.37,-5922.82
47122,meter,8827.25,2904.49,-5922.76
47123,meter,8827.3,2904.61,-5922.69
47124,meter,8827.36,2904.73,-5922.63
47125,meter,8827.42,2904.84,-5922.58
47126,meter,8827.48,2904.96,-5922.52
47127,meter,8827.54,2905.08,-5922.46
47128,meter,8827.6,2905.2,-5922.4
47129,meter,8827.66,2905.31,-5922.35
47130,meter,8827.72,2905.43,-5922.29
47131,meter,8827.77,2905.55,-5922.22
47132,meter,8827.83,2905.67,-5922.16
47133,meter,8827.89,2905.78,-5922.11
47134,meter,8827.95,2905.9,-5922.05
47135,meter,8828.01,2906.02,-5921.99
47136,meter,8828.07,2906.14,-5921.93
47137,meter,8828.13,2906.25,-5921.88
47138,meter,8828.18,2906.37,-5921.81
47139,meter,8828.24,2906.49,-5921.75
47140,meter,8828.3,2906.6,-5921.7
47141,meter,8828.36,2906.72,-5921.64
47142,meter,8828.42,2906.84,-5921.58
47143,meter,8828.48,2906.96,-5921.52
47144,meter,8828.54,2907.07,-5921.47
47145,meter,8828.59,2907.19,-5921.4
47146,meter,8828.65,2907.31,-5921.34
47147,meter,8828.71,2907.42,-5921.29
47148,meter,8828.77,2907.54,-5921.23
47149,meter,8828.83,2907.66,-5921.17
47150,meter,8828.89,2907.78,-5921.11
47151,meter,8828.95,2907.89,-5921.06
47152,meter,8829.0,2908.01,-5920.99
47153,meter,8829.06,2908.13,-5920.93
47154,meter,8829.12,2908.24,-5920.88
47155,meter,8829.18,2908.36,-5920.82
47156,meter,8829.24,2908.48,-5920.76
47157,meter,8829.3,2908.59,-5920.71
47158,meter,8829.36,2908.71,-5920.65
47159,meter,8829.41,2908.83,-5920.58
47160,meter,8829.47,2908.94,-5920.53
47161,meter,8829.53,2909.06,-5920.47
47162,meter,8829.59,2909.18,-5920.41
47163,meter,8829.65,2909.29,-5920.36
47164,meter,8829.71,2909.41,-5920.3
47165,meter,8829.76,2909.53,-5920.23
47166,meter,8829.82,2909.64,-5920.18
47167,meter,8829.88,2909.76,-5920.12
47168,meter,8829.94,2909.88,-5920.06
47169,meter,8830.0,2909.99,-5920.01
47170,meter,8830.06,2910.11,-5919.95
47171,meter,8830.11,2910.23,-5919.88
47172,meter,8830.17,2910.34,-5919.83
47173,meter,8830.23,2910.46,-5919.77
47174,meter,8830.29,2910.58,-5919.71
47175,meter,8830.35,2910.69,-5919.66
47176,meter,8830.41,2910.81,-5919.6
47177,meter,8830.46,2910.93,-5919.53
47178,meter,8830.52,2911.04,-5919.48
47179,meter,8830.58,2911.16,-5919.42
47180,meter,8830.64,2911.28,-5919.36
47181,meter,8830.7,2911.39,-5919.31
47182,meter,8830.75,2911.51,-5919.24
47183,meter,8830.81,2911.63,-5919.18
47184,meter,8830.87,2911.74,-5919.13
47185,meter,8830.93,2911.86,-5919.07
47186,meter,8830.99,2911.97,-5919.02
47187,meter,8831.05,2912.09,-5918.96
47188,meter,8831.1,2912.21,-5918.89
47189,meter,8831.16,2912.32,-5918.84
47190,meter,8831.22,2912.44,-5918.78
47191,meter,8831.28,2912.56,-5918.72
47192,meter,8831.34,2912.67,-5918.67
47193,meter,8831.39,2912.79,-5918.6
47194,meter,8831.45,2912.9,-5918.55
47195,meter,8831.51,2913.02,-5918.49
47196,meter,8831.57,2913.14,-5918.43
47197,meter,8831.63,2913.25,-5918.38
47198,meter,8831.68,2913.37,-5918.31
47199,meter,8831.74,2913.48,-5918.26
47200,meter,8831.8,2913.6,-5918.2
47201,meter,8831.86,2913.72,-5918.14
47202,meter,8831.92,2913.83,-5918.09
47203,meter,8831.97,2913.95,-5918.02
47204,meter,8832.03,2914.06,-5917.97
47205,meter,8832.09,2914.18,-5917.91
47206,meter,8832.15,2914.3,-5917.85
47207,meter,8832.21,2914.41,-5917.8
47208,meter,8832.26,2914.53,-5917.73
47209,meter,8832.32,2914.64,-5917.68
47210,meter,8832.38,2914.76,-5917.62
47211,meter,8832.44,2914.87,-5917.57
47212,meter,8832.5,2914.99,-5917.51
47213,meter,8832.55,2915.11,-5917.44
47214,meter,8832.61,2915.22,-5917.39
47215,meter,8832.67,2915.34,-5917.33
47216,meter,8832.73,2915.45,-5917.28
47217,meter,8832.78,2915.57,-5917.21
47218,meter,8832.84,2915.68,-5917.16
47219,meter,8832.9,2915.8,-5917.1
47220,meter,8832.96,2915.92,-5917.04
47221,meter,8833.02,2916.03,-5916.99
47222,meter,8833.07,2916.15,-5916.92
47223,meter,8833.13,2916.26,-5916.87
47224,meter,8833.19,2916.38,-5916.81
47225,meter,8833.25,2916.49,-5916.76
47226,meter,8833.3,2916.61,-5916.69
47227,meter,8833.36,2916.72,-5916.64
47228,meter,8833.42,2916.84,-5916.58
47229,meter,8833.48,2916.96,-5916.52
47230,meter,8833.54,2917.07,-5916.47
47231,meter,8833.59,2917.19,-5916.4
47232,meter,8833.65,2917.3,-5916.35
47233,meter,8833.71,2917.42,-5916.29
47234,meter,8833.77,2917.53,-5916.24
47235,meter,8833.82,2917.65,-5916.17
47236,meter,8833.88,2917.76,-5916.12
47237,meter,8833.94,2917.88,-5916.06
47238,meter,8834.0,2917.99,-5916.01
47239,meter,8834.05,2918.11,-5915.94
47240,meter,8834.11,2918.22,-5915.89
47241,meter,8834.17,2918.34,-5915.83
47242,meter,8834.23,2918.45,-5915.78
47243,meter,8834.28,2918.57,-5915.71
47244,meter,8834.34,2918.68,-5915.66
47245,meter,8834.4,2918.8,-5915.6
47246,meter,8834.46,2918.91,-5915.55
47247,meter,8834.51,2919.03,-5915.48
47248,meter,8834.57,2919.14,-5915.43
47249,meter,8834.63,2919.26,-5915.37
47250,meter,8834.69,2919.38,-5915.31
47251,meter,8834.74,2919.49,-5915.25
47252,meter,8834.8,2919.6,-5915.2
47253,meter,8834.86,2919.72,-5915.14
47254,meter,8834.92,2919.83,-5915.09
47255,meter,8834.97,2919.95,-5915.02
47256,meter,8835.03,2920.06,-5914.97
47257,meter,8835.09,2920.18,-5914.91
47258,meter,8835.15,2920.29,-5914.86
47259,meter,8835.2,2920.41,-5914.79
47260,meter,8835.26,2920.52,-5914.74
47261,meter,8835.32,2920.64,-5914.68
47262,meter,8835.38,2920.75,-5914.63
47263,meter,8835.43,2920.87,-5914.56
47264,meter,8835.49,2920.98,-5914.51
47265,meter,8835.55,2921.1,-5914.45
47266,meter,8835.61,2921.21,-5914.4
47267,meter,8835.66,2921.33,-5914.33
47268,meter,8835.72,2921.44,-5914.28
47269,meter,8835.78,2921.56,-5914.22
47270,meter,8835.84,2921.67,-5914.17
47271,meter,8835.89,2921.79,-5914.1
47272,meter,8835.95,2921.9,-5914.05
47273,meter,8836.01,2922.01,-5914.0
47274,meter,8836.06,2922.13,-5913.93
47275,meter,8836.12,2922.24,-5913.88
47276,meter,8836.18,2922.36,-5913.82
47277,meter,8836.24,2922.47,-5913.77
47278,meter,8836.29,2922.59,-5913.7
47279,meter,8836.35,2922.7,-5913.65
47280,meter,8836.41,2922.82,-5913.59
47281,meter,8836.47,2922.93,-5913.54
47282,meter,8836.52,2923.04,-5913.48
47283,meter,8836.58,2923.16,-5913.42
47284,meter,8836.64,2923.27,-5913.37
47285,meter,8836.69,2923.39,-5913.3
47286,meter,8836.75,2923.5,-5913.25
47287,meter,8836.81,2923.62,-5913.19
47288,meter,8836.87,2923.73,-5913.14
47289,meter,8836.92,2923.84,-5913.08
47290,meter,8836.98,2923.96,-5913.02
47291,meter,8837.04,2924.07,-5912.97
47292,meter,8837.09,2924.19,-5912.9
47293,meter,8837.15,2924.3,-5912.85
47294,meter,8837.21,2924.42,-5912.79
47295,meter,8837.26,2924.53,-5912.73
47296,meter,8837.32,2924.64,-5912.68
47297,meter,8837.38,2924.76,-5912.62
47298,meter,8837.44,2924.87,-5912.57
47299,meter,8837.49,2924.99,-5912.5
47300,meter,8837.55,2925.1,-5912.45
47301,meter,8837.61,2925.21,-5912.4
47302,meter,8837.66,2925.33,-5912.33
47303,meter,8837.72,2925.44,-5912.28
47304,meter,8837.78,2925.56,-5912.22
47305,meter,8837.83,2925.67,-5912.16
47306,meter,8837.89,2925.78,-5912.11
47307,meter,8837.95,2925.9,-5912.05
47308,meter,8838.01,2926.01,-5912.0
47309,meter,8838.06,2926.13,-5911.93
47310,meter,8838.12,2926.24,-5911.88
47311,meter,8838.18,2926.35,-5911.83
47312,meter,8838.23,2926.47,-5911.76
47313,meter,8838.29,2926.58,-5911.71
47314,meter,8838.35,2926.69,-5911.66
47315,meter,8838.4,2926.81,-5911.59
47316,meter,8838.46,2926.92,-5911.54
47317,meter,8838.52,2927.04,-5911.48
47318,meter,8838.57,2927.15,-5911.42
47319,meter,8838.63,2927.26,-5911.37
47320,meter,8838.69,2927.38,-5911.31
47321,meter,8838.74,2927.49,-5911.25
47322,meter,8838.8,2927.6,-5911.2
47323,meter,8838.86,2927.72,-5911.14
47324,meter,8838.92,2927.83,-5911.09
47325,meter,8838.97,2927.94,-5911.03
47326,meter,8839.03,2928.06,-5910.97
47327,meter,8839.09,2928.17,-5910.92
47328,meter,8839.14,2928.28,-5910.86
47329,meter,8839.2,2928.4,-5910.8
47330,meter,8839.26,2928.51,-5910.75
47331,meter,8839.31,2928.62,-5910.69
47332,meter,8839.37,2928.74,-5910.63
47333,meter,8839.43,2928.85,-5910.58
47334,meter,8839.48,2928.96,-5910.52
47335,meter,8839.54,2929.08,-5910.46
47336,meter,8839.6,2929.19,-5910.41
47337,meter,8839.65,2929.3,-5910.35
47338,meter,8839.71,2929.42,-5910.29
47339,meter,8839.77,2929.53,-5910.24
47340,meter,8839.82,2929.64,-5910.18
47341,meter,8839.88,2929.76,-5910.12
47342,meter,8839.94,2929.87,-5910.07
47343,meter,8839.99,2929.98,-5910.01
47344,meter,8840.05,2930.1,-5909.95
47345,meter,8840.1,2930.21,-5909.89
47346,meter,8840.16,2930.32,-5909.84
47347,meter,8840.22,2930.44,-5909.78
47348,meter,8840.27,2930.55,-5909.72
47349,meter,8840.33,2930.66,-5909.67
47350,meter,8840.39,2930.78,-5909.61
47351,meter,8840.44,2930.89,-5909.55
47352,meter,8840.5,2931.0,-5909.5
47353,meter,8840.56,2931.11,-5909.45
47354,meter,8840.61,2931.23,-5909.38
47355,meter,8840.67,2931.34,-5909.33
47356,meter,8840.73,2931.45,-5909.28
47357,meter,8840.78,2931.57,-5909.21
47358,meter,8840.84,2931.68,-5909.16
47359,meter,8840.9,2931.79,-5909.11
47360,meter,8840.95,2931.9,-5909.05
47361,meter,8841.01,2932.02,-5908.99
47362,meter,8841.06,2932.13,-5908.93
47363,meter,8841.12,2932.24,-5908.88
47364,meter,8841.18,2932.36,-5908.82
47365,meter,8841.23,2932.47,-5908.76
47366,meter,8841.29,2932.58,-5908.71
47367,meter,8841.35,2932.69,-5908.66
47368,meter,8841.4,2932.81,-5908.59
47369,meter,8841.46,2932.92,-5908.54
47370,meter,8841.52,2933.03,-5908.49
47371,meter,8841.57,2933.14,-5908.43
47372,meter,8841.63,2933.26,-5908.37
47373,meter,8841.68,2933.37,-5908.31
47374,meter,8841.74,2933.48,-5908.26
47375,meter,8841.8,2933.59,-5908.21
47376,meter,8841.85,2933.71,-5908.14
47377,meter,8841.91,2933.82,-5908.09
47378,meter,8841.97,2933.93,-5908.04
47379,meter,8842.02,2934.04,-5907.98
47380,meter,8842.08,2934.16,-5907.92
47381,meter,8842.13,2934.27,-5907.86
47382,meter,8842.19,2934.38,-5907.81
47383,meter,8842.25,2934.49,-5907.76
47384,meter,8842.3,2934.61,-5907.69
47385,meter,8842.36,2934.72,-5907.64
47386,meter,8842.42,2934.83,-5907.59
47387,meter,8842.47,2934.94,-5907.53
47388,meter,8842.53,2935.05,-5907.48
47389,meter,8842.58,2935.17,-5907.41
47390,meter,8842.64,2935.28,-5907.36
47391,meter,8842.7,2935.39,-5907.31
47392,meter,8842.75,2935.5,-5907.25
47393,meter,8842.81,2935.62,-5907.19
47394,meter,8842.86,2935.73,-5907.13
47395,meter,8842.92,2935.84,-5907.08
47396,meter,8842.98,2935.95,-5907.03
47397,meter,8843.03,2936.06,-5906.97
47398,meter,8843.09,2936.18,-5906.91
47399,meter,8843.14,2936.29,-5906.85
47400,meter,8843.2,2936.4,-5906.8
47401,meter,8843.26,2936.51,-5906.75
47402,meter,8843.31,2936.62,-5906.69
47403,meter,8843.37,2936.74,-5906.63
47404,meter,8843.42,2936.85,-5906.57
47405,meter,8843.48,2936.96,-5906.52
47406,meter,8843.54,2937.07,-5906.47
47407,meter,8843.59,2937.18,-5906.41
47408,meter,8843.65,2937.3,-5906.35
47409,meter,8843.7,2937.41,-5906.29
47410,meter,8843.76,2937.52,-5906.24
47411,meter,8843.82,2937.63,-5906.19
47412,meter,8843.87,2937.74,-5906.13
47413,meter,8843.93,2937.85,-5906.08
47414,meter,8843.98,2937.97,-5906.01
47415,meter,8844.04,2938.08,-5905.96
47416,meter,8844.09,2938.19,-5905.9
47417,meter,8844.15,2938.3,-5905.85
47418,meter,8844.21,2938.41,-5905.8
47419,meter,8844.26,2938.52,-5905.74
47420,meter,8844.32,2938.64,-5905.68
47421,meter,8844.37,2938.75,-5905.62
47422,meter,8844.43,2938.86,-5905.57
47423,meter,8844.49,2938.97,-5905.52
47424,meter,8844.54,2939.08,-5905.46
47425,meter,8844.6,2939.19,-5905.41
47426,meter,8844.65,2939.31,-5905.34
47427,meter,8844.71,2939.42,-5905.29
47428,meter,8844.76,2939.53,-5905.23
47429,meter,8844.82,2939.64,-5905.18
47430,meter,8844.88,2939.75,-5905.13
47431,meter,8844.93,2939.86,-5905.07
47432,meter,8844.99,2939.97,-5905.02
47433,meter,8845.04,2940.09,-5904.95
47434,meter,8845.1,2940.2,-5904.9
47435,meter,8845.15,2940.31,-5904.84
47436,meter,8845.21,2940.42,-5904.79
47437,meter,8845.27,2940.53,-5904.74
47438,meter,8845.32,2940.64,-5904.68
47439,meter,8845.38,2940.75,-5904.63
47440,meter,8845.43,2940.86,-5904.57
47441,meter,8845.49,2940.98,-5904.51
47442,meter,8845.54,2941.09,-5904.45
47443,meter,8845.6,2941.2,-5904.4
47444,meter,8845.65,2941.31,-5904.34
47445,meter,8845.71,2941.42,-5904.29
47446,meter,8845.77,2941.53,-5904.24
47447,meter,8845.82,2941.64,-5904.18
47448,meter,8845.88,2941.75,-5904.13
47449,meter,8845.93,2941.86,-5904.07
47450,meter,8845.99,2941.97,-5904.02
47451,meter,8846.04,2942.09,-5903.95
47452,meter,8846.1,2942.2,-5903.9
47453,meter,8846.15,2942.31,-5903.84
47454,meter,8846.21,2942.42,-5903.79
47455,meter,8846.26,2942.53,-5903.73
47456,meter,8846.32,2942.64,-5903.68
47457,meter,8846.38,2942.75,-5903.63
47458,meter,8846.43,2942.86,-5903.57
47459,meter,8846.49,2942.97,-5903.52
47460,meter,8846.54,2943.08,-5903.46
47461,meter,8846.6,2943.19,-5903.41
47462,meter,8846.65,2943.31,-5903.34
47463,meter,8846.71,2943.42,-5903.29
47464,meter,8846.76,2943.53,-5903.23
47465,meter,8846.82,2943.64,-5903.18
47466,meter,8846.87,2943.75,-5903.12
47467,meter,8846.93,2943.86,-5903.07
47468,meter,8846.98,2943.97,-5903.01
47469,meter,8847.04,2944.08,-5902.96
47470,meter,8847.1,2944.19,-5902.91
47471,meter,8847.15,2944.3,-5902.85
47472,meter,8847.21,2944.41,-5902.8
47473,meter,8847.26,2944.52,-5902.74
47474,meter,8847.32,2944.63,-5902.69
47475,meter,8847.37,2944.74,-5902.63
47476,meter,8847.43,2944.85,-5902.58
47477,meter,8847.48,2944.96,-5902.52
47478,meter,8847.54,2945.08,-5902.46
47479,meter,8847.59,2945.19,-5902.4
47480,meter,8847.65,2945.3,-5902.35
47481,meter,8847.7,2945.41,-5902.29
47482,meter,8847.76,2945.52,-5902.24
47483,meter,8847.81,2945.63,-5902.18
47484,meter,8847.87,2945.74,-5902.13
47485,meter,8847.92,2945.85,-5902.07
47486,meter,8847.98,2945.96,-5902.02
47487,meter,8848.03,2946.07,-5901.96
47488,meter,8848.09,2946.18,-5901.91
47489,meter,8848.14,2946.29,-5901.85
47490,meter,8848.2,2946.4,-5901.8
47491,meter,8848.25,2946.51,-5901.74
47492,meter,8848.31,2946.62,-5901.69
47493,meter,8848.36,2946.73,-5901.63
47494,meter,8848.42,2946.84,-5901.58
47495,meter,8848.47,2946.95,-5901.52
47496,meter,8848.53,2947.06,-5901.47
47497,meter,8848.58,2947.17,-5901.41
47498,meter,8848.64,2947.28,-5901.36
47499,meter,8848.69,2947.39,-5901.3
47500,meter,8848.75,2947.5,-5901.25
47501,meter,8848.8,2947.61,-5901.19
47502,meter,8848.86,2947.72,-5901.14
47503,meter,8848.91,2947.83,-5901.08
47504,meter,8848.97,2947.94,-5901.03
47505,meter,8849.02,2948.05,-5900.97
47506,meter,8849.08,2948.16,-5900.92
47507,meter,8849.13,2948.27,-5900.86
47508,meter,8849.19,2948.38,-5900.81
47509,meter,8849.24,2948.49,-5900.75
47510,meter,8849.3,2948.6,-5900.7
47511,meter,8849.35,2948.71,-5900.64
47512,meter,8849.41,2948.82,-5900.59
47513,meter,8849.46,2948.93,-5900.53
47514,meter,8849.52,2949.04,-5900.48
47515,meter,8849.57,2949.15,-5900.42
47516,meter,8849.63,2949.26,-5900.37
47517,meter,8849.68,2949.37,-5900.31
47518,meter,8849.74,2949.48,-5900.26
47519,meter,8849.79,2949.59,-5900.2
47520,meter,8849.85,2949.7,-5900.15
47521,meter,8849.9,2949.81,-5900.09
47522,meter,8849.96,2949.92,-5900.04
47523,meter,8850.01,2950.02,-5899.99
47524,meter,8850.07,2950.13,-5899.94
47525,meter,8850.12,2950.24,-5899.88
47526,meter,8850.18,2950.35,-5899.83
47527,meter,8850.23,2950.46,-5899.77
47528,meter,8850.29,2950.57,-5899.72
47529,meter,8850.34,2950.68,-5899.66
47530,meter,8850.4,2950.79,-5899.61
47531,meter,8850.45,2950.9,-5899.55
47532,meter,8850.5,2951.01,-5899.49
47533,meter,8850.56,2951.12,-5899.44
47534,meter,8850.61,2951.23,-5899.38
47535,meter,8850.67,2951.34,-5899.33
47536,meter,8850.72,2951.45,-5899.27
47537,meter,8850.78,2951.56,-5899.22
